Number of components,Type of DES,Component#1,Component#2,X#1,X#2,"T, K","Density, g/cm3",Smiles#1,Smiles#2
2,3,tetrabutylazanium;chloride,propanoic acid,0.3333,0.6667,308.15,0.9594,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCC(=O)O
2,3,tetrabutylazanium;chloride,propanoic acid,0.3333,0.6667,313.15,0.9561,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCC(=O)O
2,3,tetrabutylazanium;chloride,propanoic acid,0.3333,0.6667,318.15,0.9528,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCC(=O)O
2,3,tetrabutylazanium;chloride,propanoic acid,0.3333,0.6667,323.15,0.9495,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCC(=O)O
2,3,tetrabutylazanium;chloride,propanoic acid,0.3333,0.6667,328.15,0.9463,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCC(=O)O
2,3,tetrabutylazanium;chloride,propanoic acid,0.3333,0.6667,333.15,0.943,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCC(=O)O
2,3,tetrabutylazanium;chloride,propanoic acid,0.3333,0.6667,338.15,0.9397,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCC(=O)O
2,3,tetrabutylazanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,308.13,1.0499,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylazanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,313.13,1.0467,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylazanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,318.13,1.0435,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylazanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,323.13,1.0402,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylazanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,328.13,1.037,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylazanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,333.13,1.0337,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylazanium;chloride,1H-pyrazole,0.3333,0.6667,298.2,1.102,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C1=CNN=C1
2,3,tetrabutylazanium;chloride,2H-tetrazole,0.3333,0.6667,298.2,1.148,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C1=NNN=N1
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.5,0.5,293.15,1.027,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.5,0.5,303.15,1.021,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.5,0.5,313.15,1.015,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.5,0.5,323.15,1.009,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.5,0.5,333.15,1.003,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.5,0.5,343.15,0.997,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.5,0.5,353.15,0.991,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.667,0.333,293.15,1.007,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.667,0.333,303.15,1.001,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.667,0.333,313.15,0.995,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.667,0.333,323.15,0.989,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.667,0.333,333.15,0.983,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.667,0.333,343.15,0.976,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.667,0.333,353.15,0.97,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.75,0.25,293.15,0.996,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.75,0.25,303.15,0.99,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.75,0.25,313.15,0.984,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.75,0.25,323.15,0.978,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.75,0.25,333.15,0.972,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.75,0.25,343.15,0.966,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.75,0.25,353.15,0.96,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.8,0.2,293.15,0.99,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.8,0.2,303.15,0.985,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.8,0.2,313.15,0.98,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.8,0.2,323.15,0.973,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.8,0.2,333.15,0.968,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.8,0.2,343.15,0.961,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.8,0.2,353.15,0.955,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,293.15,1.121746,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,298.15,1.119133,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,303.15,1.116079,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,308.15,1.112964,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,313.15,1.109841,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,318.15,1.106719,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,323.15,1.103593,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,328.15,1.100445,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,333.15,1.097291,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2,2-dihydroxyindene-1,3-dione",0.571,0.429,293.15,1.139893,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2,2-dihydroxyindene-1,3-dione",0.571,0.429,298.15,1.137035,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2,2-dihydroxyindene-1,3-dione",0.571,0.429,303.15,1.134101,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2,2-dihydroxyindene-1,3-dione",0.571,0.429,308.15,1.131622,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2,2-dihydroxyindene-1,3-dione",0.571,0.429,313.15,1.128694,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2,2-dihydroxyindene-1,3-dione",0.571,0.429,318.15,1.125717,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2,2-dihydroxyindene-1,3-dione",0.571,0.429,323.15,1.122898,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2,2-dihydroxyindene-1,3-dione",0.571,0.429,328.15,1.119957,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O
2,3,hydrogen sulfate;tetrabutylazanium,"2,2-dihydroxyindene-1,3-dione",0.571,0.429,333.15,1.116985,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O
2,3,hydrogen sulfate;tetrabutylazanium,4-methylbenzenesulfonic acid;hydrate,0.3333,0.6667,323.15,1.157,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,hydrogen sulfate;tetrabutylazanium,4-methylbenzenesulfonic acid;hydrate,0.3333,0.6667,333.15,1.152,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,hydrogen sulfate;tetrabutylazanium,4-methylbenzenesulfonic acid;hydrate,0.3333,0.6667,343.15,1.142,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,hydrogen sulfate;tetrabutylazanium,4-methylbenzenesulfonic acid;hydrate,0.3333,0.6667,353.15,1.131,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,hydrogen sulfate;tetrabutylazanium,4-methylbenzenesulfonic acid;hydrate,0.3333,0.6667,363.15,1.125,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylphosphanium;bromide,4-oxopentanoic acid,0.8,0.2,298.15,1.1026,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CC(=O)CCC(=O)O
2,3,tetrabutylphosphanium;bromide,phenol,0.2,0.8,293.15,1.0734,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C1=CC=C(C=C1)O
2,3,tetrabutylphosphanium;bromide,phenol,0.2,0.8,303.15,1.0662,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C1=CC=C(C=C1)O
2,3,tetrabutylphosphanium;bromide,phenol,0.2,0.8,313.15,1.0592,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C1=CC=C(C=C1)O
2,3,tetrabutylphosphanium;bromide,phenol,0.2,0.8,323.15,1.0522,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C1=CC=C(C=C1)O
2,3,tetrabutylphosphanium;bromide,phenol,0.2,0.8,333.15,1.0457,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C1=CC=C(C=C1)O
2,3,tetrabutylphosphanium;bromide,2-(2-hydroxyethoxy)ethanol,0.2,0.8,293.15,1.0891,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C(COCCO)O
2,3,tetrabutylphosphanium;bromide,2-(2-hydroxyethoxy)ethanol,0.2,0.8,303.15,1.0825,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C(COCCO)O
2,3,tetrabutylphosphanium;bromide,2-(2-hydroxyethoxy)ethanol,0.2,0.8,313.15,1.0758,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C(COCCO)O
2,3,tetrabutylphosphanium;bromide,2-(2-hydroxyethoxy)ethanol,0.2,0.8,323.15,1.0691,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C(COCCO)O
2,3,tetrabutylphosphanium;bromide,2-(2-hydroxyethoxy)ethanol,0.2,0.8,333.15,1.0625,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C(COCCO)O
2,3,tetrabutylphosphanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,308.13,1.0572,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylphosphanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,313.13,1.0539,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylphosphanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,318.13,1.0507,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylphosphanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,323.13,1.0474,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylphosphanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,328.13,1.0441,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylphosphanium;chloride,4-methylbenzenesulfonic acid;hydrate,0.5,0.5,333.13,1.0407,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],CC1=CC=C(C=C1)S(=O)(=O)O.O
2,3,tetrabutylphosphanium;chloride,5-methyl-1H-imidazole,0.3333,0.6667,298.2,1.133,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],CC1=CN=CN1
2,3,trimethyl(tetradecyl)azanium;bromide,"1,1,1,3,3,3-hexafluoropropan-2-ol",0.3333,0.6667,298.15,1.14,CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],C(C(F)(F)F)(C(F)(F)F)O
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,293.15,1.246341,CC[N+](CC)(CC)CC.[Br-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,298.15,1.244862,CC[N+](CC)(CC)CC.[Br-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,303.15,1.241404,CC[N+](CC)(CC)CC.[Br-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,308.15,1.238652,CC[N+](CC)(CC)CC.[Br-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,313.15,1.235226,CC[N+](CC)(CC)CC.[Br-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,318.15,1.231748,CC[N+](CC)(CC)CC.[Br-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,323.15,1.228121,CC[N+](CC)(CC)CC.[Br-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,328.15,1.224434,CC[N+](CC)(CC)CC.[Br-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,tetraethylazanium;bromide,"2-hydroxy-2,2-diphenylacetic acid",0.5,0.5,333.15,1.2208,CC[N+](CC)(CC)CC.[Br-],C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
2,3,tetraethylazanium;bromide,"ethane-1,2-diol",0.8,0.2,298.15,1.1596,CC[N+](CC)(CC)CC.[Br-],C(CO)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,293.15,1.1774,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,298.15,1.1736,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,303.15,1.1692,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,308.15,1.166,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,318.15,1.1584,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,323.15,1.1546,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,328.15,1.1512,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,333.15,1.1474,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,338.15,1.1435,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,313.15,1.1622,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.25,0.75,343.15,1.1397,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,4-oxopentanoic acid,0.8,0.2,298.15,1.1669,CC[N+](CC)(CC)CC.[Br-],CC(=O)CCC(=O)O
2,3,tetraethylazanium;bromide,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,0.8,0.2,298.15,1.1468,CC[N+](CC)(CC)CC.[Br-],C(COCCOCCO)O
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.091,0.909,293.15,0.94,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.091,0.909,298.15,0.9364,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.091,0.909,303.15,0.9329,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.091,0.909,308.15,0.9293,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.091,0.909,313.15,0.9257,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.091,0.909,318.15,0.9222,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.091,0.909,323.15,0.9186,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.091,0.909,328.15,0.915,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.091,0.909,333.15,0.9114,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.111,0.889,293.15,0.9403,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.111,0.889,298.15,0.9368,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.111,0.889,303.15,0.9333,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.111,0.889,308.15,0.9299,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.111,0.889,313.15,0.9264,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.111,0.889,318.15,0.9229,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.111,0.889,323.15,0.9194,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.111,0.889,328.15,0.9159,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.111,0.889,333.15,0.9124,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.143,0.857,293.15,0.9396,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.143,0.857,298.15,0.9362,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.143,0.857,303.15,0.9328,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.143,0.857,308.15,0.9293,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.143,0.857,313.15,0.9259,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.143,0.857,318.15,0.9225,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.143,0.857,323.15,0.9191,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.143,0.857,328.15,0.9156,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,2-(methylamino)ethanol,0.143,0.857,333.15,0.9122,CC[N+](CC)(CC)CC.[Cl-],CNCCO
2,3,tetraethylazanium;chloride,3-aminopropan-1-ol,0.111,0.889,293.15,0.994554,CC[N+](CC)(CC)CC.[Cl-],C(CN)CO
2,3,tetraethylazanium;chloride,3-aminopropan-1-ol,0.111,0.889,298.15,0.990818,CC[N+](CC)(CC)CC.[Cl-],C(CN)CO
2,3,tetraethylazanium;chloride,3-aminopropan-1-ol,0.111,0.889,303.15,0.987098,CC[N+](CC)(CC)CC.[Cl-],C(CN)CO
2,3,tetraethylazanium;chloride,3-aminopropan-1-ol,0.111,0.889,308.15,0.983384,CC[N+](CC)(CC)CC.[Cl-],C(CN)CO
2,3,tetraethylazanium;chloride,3-aminopropan-1-ol,0.111,0.889,313.15,0.979675,CC[N+](CC)(CC)CC.[Cl-],C(CN)CO
