Type of DES,Component#1,Component#2,X#1,X#2,"Melting_point, K",Smiles#1,Smiles#2,"T#1, K","T#2, K"
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecane,0.3504,0.6496,257.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCC,320.59,263.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecane,0.3118,0.6882,259.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCC,320.59,263.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecane,0.3079,0.6921,259,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCC,320.59,263.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecane,0.2442,0.7558,260.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCC,320.59,263.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecane,0.2,0.8,261.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCC,320.59,263.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecane,0.1881,0.8119,261.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCC,320.59,263.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecane,0.1442,0.8558,261.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCC,320.59,263.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecane,0.112,0.888,262.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCC,320.59,263.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecane,0.0825,0.9175,262.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCC,320.59,263.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.9886,0.0114,317.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.979,0.021,315,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.9708,0.0292,315.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.9705,0.0295,313.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.9581,0.0419,312.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.9453,0.0547,310.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.9297,0.0703,308.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.9017,0.0983,306.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.8835,0.1165,304.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.8617,0.1383,302.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.8568,0.1432,302.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.826,0.174,299.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.7942,0.2058,296.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.76,0.24,293,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.7258,0.2742,289.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.7096,0.2904,287.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.6931,0.3069,285.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.6662,0.3338,282.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.6544,0.3456,281.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.6377,0.3623,278.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.6089,0.3911,273.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.6025,0.3975,273,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.5801,0.4199,270.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.5629,0.4371,270,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.553,0.447,270.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.5272,0.4728,270.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.5193,0.4807,270.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.4973,0.5027,271,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.4696,0.5304,271.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.4386,0.5614,272.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.4173,0.5827,273,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.3552,0.6448,274.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.3187,0.6813,275.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.2856,0.7144,276.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.25,0.75,277.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.2002,0.7998,277.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",decan-1-ol,0.1786,0.8214,278.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCO,320.59,280.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.9821,0.0179,316.7,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.9651,0.0349,313.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.9519,0.0481,312,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.9276,0.0724,309.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.9122,0.0878,307.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.8888,0.1112,305.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.8666,0.1334,302.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.84,0.16,300.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.81,0.19,297.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.7913,0.2087,295.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.7646,0.2354,292.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.7363,0.2637,289.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.7002,0.2998,285.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.6756,0.3244,283.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.6374,0.3626,283.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.6122,0.3878,284.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.5675,0.4325,285.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.5116,0.4884,287.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.4622,0.5378,288.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.4157,0.5843,289,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.3808,0.6192,289.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.34,0.66,290.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.3032,0.6968,291.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.2667,0.7333,292.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.2264,0.7736,293.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.1809,0.8191,294,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",dodecan-1-ol,0.1187,0.8813,295.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,CCCCCCCCCCCCO,320.59,297.2
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.9632,0.0368,313.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.9267,0.0733,311,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.8912,0.1088,309.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.8452,0.1548,306.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.8032,0.1968,305.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.8031,0.1969,305.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.7746,0.2254,304.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.7304,0.2696,303.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.7267,0.2733,303.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.6726,0.3274,301.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.611,0.389,300.7,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.6009,0.3991,299.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.5853,0.4147,299.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.5552,0.4448,298.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.5219,0.4781,297.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.48,0.52,296.6,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.4453,0.5547,295.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.4094,0.5906,294.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.3731,0.6269,292.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.3334,0.6666,290.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.2865,0.7135,286.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.2486,0.7514,282.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.2221,0.7779,279.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.1925,0.8075,274.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.1621,0.8379,269.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.145,0.855,265.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.1269,0.8731,259.7,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.1047,0.8953,253.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.097,0.903,251.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.0795,0.9205,254.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.0706,0.9294,254.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.052,0.948,256,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",phenylmethanol,0.03,0.97,256.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CO,320.59,258.1
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.9613,0.0387,313.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.9355,0.0645,311,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.8951,0.1049,308.2,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.8524,0.1476,306,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.7997,0.2003,304.1,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.7461,0.2539,302.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.697,0.303,300.7,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.651,0.349,299,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.6084,0.3916,297.3,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.5765,0.4235,295.5,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.5354,0.4646,293.7,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.4933,0.5067,292.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.4694,0.5306,291.8,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.4227,0.5773,289.9,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
V,"(1R,4S)-2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",2-phenylethanol,0.3972,0.6028,288.4,CC1([C@@H]2CC[C@@H](C2)C1=C)C,C1=CC=C(C=C1)CCO,320.59,246.15
